word,pos,count,tag1,tag2,tag3
gericht,NOUN,191,,,
ausspricht,VERB,191,,,
gedichts,ADV,191,Gattung ,Poetologie,
gotthei,NOUN,191,,,
selig,ADV,191,,,
neuhochdeutsch,ADV,190,Beschreibung,Poetologie,Sprache 
nachbildung,NOUN,190,,,
einander,PRON,190,,,
herrlichkeit,NOUN,189,,,
quellen,NOUN,189,Produktionsästhetik,Wörtlich,Provenienz
zoegling,PROPN,189,Disziplin,Typ,Schule
biegen,VERB,189,,,
vergeblich,ADV,189,,,
bewirken,VERB,189,,,
gleichmaessig,ADV,189,,,
nationalliteratur,NOUN,189,,,
geheimnisvoll,ADV,189,,,
hinweg,ADP,189,,,
maennern,NOUN,189,,,
pflegt,VERB,189,,,
pracht,NOUN,189,,,
gehorsam,ADV,189,Disziplin ,,
liebevoll,ADV,189,,,
volker,PROPN,189,Person,,
erhebung,NOUN,188,,,
entscheidung,NOUN,188,,,
hindernis,NOUN,188,,,
schlafen,VERB,188,,,
verwerfen,VERB,188,,,
bewohner,NOUN,188,,,
notiz,NOUN,188,,,
folgt,VERB,188,,,
hinreichend,ADV,187,,,
tempel,NOUN,187,Theologie,Ort,
ausbilden,VERB,187,,,
brauchbar,ADV,187,,,
grosartig,ADV,187,,,
gemaelden,VERB,187,,,
fuehrer,NOUN,187,,,
beherrschen,VERB,187,,,
spruch,NOUN,187,,,
anfaengen,VERB,187,,,
gefaehrlich,ADV,187,,,
sinnig,ADV,187,,,
eindringen,VERB,187,,,
schuldig,ADV,187,,,
lehranstalt,NOUN,187,,,
erfolgen,VERB,187,,,
handbuch,NOUN,186,,,
andenken,VERB,186,,,
erlaeutern,VERB,186,,,
herrschend,ADV,186,,,
entscheidend,ADV,186,,,
unterliegen,VERB,186,,,
schmerzen,NOUN,185,,,
benehmen,VERB,185,,,
bestehend,ADV,185,,,
aufforderung,NOUN,185,,,
grenzen,NOUN,185,,,
abstrakt,ADV,185,,,
erfordern,VERB,185,,,
individuum,NOUN,185,,,
veranlassen,VERB,185,,,
abstract,PROPN,185,,,
erwartung,NOUN,184,,,
werke,NOUN,184,,,
auserordentlich,VERB,184,,,
schlaf,NOUN,184,,,
befreiung,NOUN,184,,,
mahnung,NOUN,184,,,
ausdehnung,NOUN,184,,,
arndt,PROPN,184,Person,Schriftsteller ,
uebergehen,VERB,183,,,
entgehen,VERB,183,,,
tritt,VERB,183,,,
gelegt,VERB,183,,,
trennung,NOUN,183,,,
hoerer,NOUN,183,,,
subjectiv,ADV,183,,,
holen,VERB,183,,,
bemuehen,VERB,183,,,
einflus,NOUN,183,,,
burgund,PROPN,183,,,
aesthetik,NOUN,182,,,
vorschlag,NOUN,182,,,
senden,VERB,182,,,
heimisch,ADV,182,,,
vorlieben,NOUN,182,,,
ausgang,NOUN,182,,,
anhang,NOUN,182,,,
major,X,182,,,
verweilen,VERB,181,,,
gewissermasen,VERB,181,,,
archiv,NOUN,181,,,
geboren,VERB,181,,,
vermissen,VERB,181,,,
verkehr,NOUN,181,,,
gehoeren,VERB,181,,,
ausspruch,NOUN,181,,,
herrscher,NOUN,181,,,
trueben,VERB,181,,,
zusammengesetzt,VERB,181,,,
vertreter,NOUN,181,,,
hingeben,VERB,180,,,
erzielen,VERB,180,,,
heimlich,ADV,180,,,
schauspiel,NOUN,180,,,
drucken,VERB,180,,,
weltlich,ADV,180,,,
professor,NOUN,180,,,
weihen,VERB,179,,,
uebertragen,VERB,179,,,
geschickt,ADV,179,,,
wohnung,NOUN,179,,,
anmut,NOUN,179,,,
buergerlich,ADV,179,,,
vorwaerts,ADV,179,,,
paedagogen,NOUN,179,,,
no,X,178,,,
scheu,ADV,178,,,
hinauf,ADV,178,,,
musikalisch,ADV,178,,,
pause,NOUN,178,,,
seltsam,ADV,178,,,
gedacht,VERB,178,,,
energisch,ADV,178,,,
bewunderung,NOUN,178,,,
stuecks,PROPN,178,,,
minnen,NOUN,177,,,
einbildungskraft,NOUN,177,,,
kreuz,ADV,177,,,
sinnen,NOUN,177,,,
angst,NOUN,177,,,
bewust,PROPN,177,,,
uebereinstimmung,NOUN,177,,,
auserdem,ADV,177,,,
verstaendniss,X,177,,,
eingefuehren,VERB,176,,,
schweben,VERB,176,,,
entdecken,VERB,176,,,
wahrlich,ADV,176,,,
verehrung,NOUN,176,,,
aecht,VERB,176,,,
schmuck,NOUN,176,,,
rauben,VERB,176,,,
abenteuer,PROPN,176,,,
verkennen,VERB,176,,,
erfindung,NOUN,176,,,
grossen,ADJ,176,Höhe ,,
zucht,NOUN,176,,,
buehnen,NOUN,176,,,
woche,NOUN,176,,,
muesen,NOUN,176,,,
forschung,NOUN,175,,,
classiker,NOUN,175,,,
harmonisch,ADV,175,,,
homerisch,ADV,175,,,
hinsichtlich,ADP,175,,,
kuerzer,ADV,175,,,
stecken,VERB,175,,,
schonen,VERB,175,,,
vaeter,NOUN,175,,,
armut,NOUN,175,,,
ehrlich,ADV,175,,,
hoefisch,ADV,175,,,
tage,NOUN,174,,,
beantworten,VERB,174,,,
humboldt,PROPN,174,Person,Schriftsteller,
erstens,ADV,174,,,
zunge,NOUN,174,,,
teater,PROPN,174,,,
rauschen,VERB,174,Narrativ,,
geschildert,VERB,174,,,
wackernagel,PROPN,174,Person,Didaktik,
vergleichend,ADV,174,,,
saemmtlich,ADV,173,,,
fuesen,NOUN,173,,,
fordert,VERB,173,,,
gellern,AUX,173,,,
angriff,NOUN,173,,,
beachtung,NOUN,173,,,
uebungen,NOUN,173,,,
vorwort,NOUN,173,,,
lehrbuch,NOUN,173,,,
definition,NOUN,173,,,
gewaehlen,VERB,172,,,
nordisch,ADV,172,Nation,,
groeser,NOUN,172,,,
bewundern,VERB,172,,,
auseinander,ADV,172,,,
beten,VERB,172,,,
heine,PROPN,172,Person,Schriftsteller,
aussug,ADJ,172,,,
verkehren,VERB,172,,,
unterscheidung,NOUN,172,,,
erlaeuterungen,NOUN,172,,,
vorkommend,ADV,172,,,
biblisch,ADV,172,Theologie,Beschreibung ,
konnen,NOUN,172,,,
ergaenzung,NOUN,171,,,
ungewoehnlich,ADV,171,,,
bewusen,NOUN,171,,,
worten,NOUN,171,,,
kuenstlich,ADV,171,,,
bestrebung,NOUN,171,,,
erleben,VERB,171,Welt,,
verdanken,VERB,171,,,
saetze,NOUN,171,,,
vorlaeufig,ADV,171,,,
fleisig,VERB,171,,,
erzaehlend,ADV,171,,,
redensart,VERB,171,Poetologie,,
partei,NOUN,170,,,
gegensaetzen,VERB,170,,,
faehigkeit,NOUN,170,,,
koerperlich,ADV,169,,,
ruehrend,ADV,169,,,
entwerfen,VERB,169,,,
sehnen,VERB,169,,,
loewen,NOUN,169,,,
schaedlich,ADV,169,,,
darlegung,NOUN,169,,,
vorschlaegen,NOUN,169,,,
ausreichend,ADV,169,,,
tapfer,ADV,169,,,
dauernd,ADV,168,,,
freiwillig,ADV,168,,,
zimmer,NOUN,168,,,
hinab,ADV,168,,,
besuchen,VERB,168,,,
gedeihen,VERB,168,,,
achten,VERB,168,,,
hierueber,ADV,168,,,
schwaben,PROPN,168,Nation,Deutsch,
aufsuchen,VERB,167,,,
on,X,167,,,
feindlich,ADV,167,,,
anlegen,VERB,167,,,
wandthei,NOUN,167,,,
eifrig,ADV,167,,,
trauen,VERB,167,,,
aufenthalt,NOUN,167,,,
bequem,VERB,167,,,
stuetzen,VERB,167,,,
anzeigen,VERB,167,,,
gewaehrt,VERB,167,,,
organisch,ADV,166,,,
erweiterung,NOUN,166,,,
juengst,ADV,166,,,
lustig,ADV,166,,,
umstehen,VERB,166,,,
bewustsein,NOUN,166,Idealismus,,
dunkeln,NOUN,166,,,
becher,NOUN,166,,,
einnehmen,VERB,166,,,
vollziehen,VERB,166,,,
foerderung,NOUN,166,,,
schwab,PROPN,166,,,
verwirrung,NOUN,165,,,
beschaffenheit,NOUN,165,,,
veranschaulichen,VERB,165,,,
allseitig,ADV,165,,,
ruehmen,VERB,165,,,
luegen,VERB,165,,,
meisterwerk,NOUN,165,,,
namen,NOUN,165,,,
napoleon,PROPN,165,Person,Historisch ,
kostbar,ADV,164,,,
parallel,ADV,164,,,
hervorrufen,VERB,164,,,
befehl,NOUN,164,,,
fleisch,NOUN,164,,,
absolut,ADV,164,,,
einfachhei,NOUN,164,,,
griechenland,PROPN,164,Nation,,
becker,PROPN,164,,,
koestlich,ADV,164,,,
treue,NOUN,164,,,
schweizer,ADJ,164,Nation,,
franziska,PROPN,164,Person,,
ausgefuehren,NOUN,163,,,
schwanken,VERB,163,,,
unterredung,NOUN,163,,,
woerter,NOUN,163,,,
ausstellung,NOUN,163,,,
zufall,NOUN,163,,,
aneignung,NOUN,163,,,
geraten,VERB,163,,,
degen,VERB,163,,,
erschuetternd,ADV,162,,,
betrachtet,VERB,162,,,
trauer,PROPN,162,,,
umfangen,VERB,162,relat. Höhe,,
bestreben,NOUN,162,,,
blossen,PRON,162,Bewertung,,
andrer,PRON,161,,,
juenger,ADV,161,,,
umsonst,ADV,161,,,
krankheit,NOUN,161,,,
eilen,VERB,161,,,
stellt,VERB,161,,,
unsterblich,ADV,161,,,
abweichung,NOUN,161,,,
schuetzen,VERB,161,,,
aenderung,NOUN,161,,,
exposition,NOUN,161,,,
prinzip,NOUN,161,,,
spott,NOUN,160,,,
epoche,NOUN,160,,,
einzelheit,NOUN,160,,,
horaz,PROPN,160,Person,Schriftsteller,Klassik
einheitlich,ADV,160,,,
vollstaendigkeit,NOUN,160,,,
abiturient,NOUN,160,,,
emilia,PROPN,160,Person,Literatur,
saemtlich,ADV,160,,,
entspringen,VERB,159,,,
ertragen,VERB,159,,,
finster,ADV,159,,,
blitzen,VERB,159,,,
wuenscht,VERB,159,,,
monat,NOUN,159,,,
umgang,NOUN,159,,,
materiell,ADV,159,,,
einverstanden,ADV,159,,,
schwaebisch,ADV,159,Nation ,,
menschenleben,NOUN,159,Welt,Anthropologie,
bestaendig,ADV,159,,,
offenbaren,VERB,158,,,
zusammensetzung,NOUN,158,,,
drache,NOUN,158,,,
groeserer,NOUN,158,Höhe ,,
grunde,NOUN,158,,,
erworben,VERB,158,,,
weilen,VERB,158,,,
publikum,NOUN,158,,,
anstellen,VERB,158,,,
eisern,ADV,158,,,
gemeinschaftlich,ADV,158,,,
leitfaden,NOUN,158,Methode ,,
geschaffen,VERB,158,,,
wille,NOUN,157,,,
verderblich,ADV,157,,,
aehnlichkeit,NOUN,157,,,
erwachsene,ADJ,157,Alter,,
ankunft,NOUN,157,,,
eroeffnen,VERB,157,,,
lebendigkeit,NOUN,157,Welt,Anthropologie,
fahrt,NOUN,157,,,
weltanschauung,NOUN,157,,,
fluechtig,ADV,157,,,
befehlen,VERB,157,,,
glied,NOUN,157,,,
entspricht,VERB,157,,,
abermas,PROPN,157,,,
erweitert,VERB,157,,,
lesebuche,ADJ,157,Lehrmedien,Lesen,
versammlung,NOUN,157,,,
groesst,NOUN,157,,,
cultur,NOUN,156,,,
schoepfen,VERB,156,,,
unbedeutend,ADV,156,,,
essen,VERB,156,,,
heften,VERB,156,,,
ergaenzen,VERB,156,,,
august,PROPN,156,Person,,
regierung,NOUN,156,,,
mitteln,NOUN,156,,,
nachteil,NOUN,156,,,
schriften,NOUN,156,,,
katastrophe,NOUN,156,,,
schulmann,PROPN,156,Typ,Schule,Gender
voegel,NOUN,156,,,
gesamt,ADV,156,,,
eroertern,VERB,155,,,
erwaehnung,NOUN,155,,,
besitzt,VERB,155,,,
gruen,ADV,155,,,
frauen,PROPN,155,Typ,Gender,Fem
einseitigkeit,NOUN,155,,,
moege,AUX,155,,,
leiche,ADJ,155,Narrativ ,,
stuecke,NOUN,155,,,
trocken,ADV,155,,,
umgeben,VERB,155,,,
geloest,VERB,155,,,
woechentlich,ADV,155,,,
hinweis,NOUN,155,,,
warnung,NOUN,154,,,
gedichten,NOUN,154,Gattung ,Poetologie,
versoehnung,NOUN,154,,,
zustande,ADV,154,,,
erleichtern,VERB,154,,,
finger,NOUN,154,,,
erhaelt,VERB,154,,,
vornehm,ADV,154,,,
beredtsamkeit,NOUN,154,,,
gast,NOUN,154,,,
lauf,NOUN,154,,,
unbefangen,ADV,154,,,
unschuld,NOUN,154,,,
denkt,VERB,154,,,
kirchlich,ADV,154,,,
faecher,NOUN,154,,,
unterwerfen,VERB,154,,,
geibel,ADV,154,,,
boese,ADV,153,negative Bewertung,Moral ,
vordergrund,NOUN,153,,,
fliegen,VERB,153,,,
iphigenie,NOUN,153,,,
verbesserung,NOUN,153,,,
vornehmlich,ADV,153,,,
aneignen,VERB,152,,,
kindheit,NOUN,152,,,
kuehn,ADV,152,,,
widerstehen,VERB,152,,,
anregend,ADV,152,,,
unterwelt,VERB,152,,,
traeger,NOUN,152,,,
grundgedanken,NOUN,152,,,
orest,NOUN,152,Person,Literatur ,
europa,PROPN,151,Nation,,
wacker,PROPN,151,Bewertung,,
wundern,VERB,151,,,
anziehend,ADV,151,,,
unbestimmt,ADV,151,,,
te,X,151,,,
erzaehlungen,NOUN,151,,,
vorschrift,NOUN,151,,,
lehrers,PROPN,151,Schule,Typ,
paris,PROPN,151,Ort,Nation,
philologisch,ADV,151,,,
taucher,NOUN,151,Narrativ,,
erfreulich,ADV,150,,,
tapferkeit,PROPN,150,,,
auftritt,VERB,150,,,
schreien,VERB,150,,,
hieraus,ADV,150,,,
tieck,PROPN,150,Person,Schriftsteller,
verbreitung,NOUN,150,,,
revolution,NOUN,150,,,
komisch,ADV,150,,,
geburt,NOUN,150,,,
ausdrucken,VERB,150,,,
beseitigen,VERB,149,,,
merkwuerdig,ADV,149,,,
zweifelhaft,ADV,149,,,
aengstlich,ADV,149,,,
anf,X,149,,,
verzweiflung,NOUN,149,,,
fliesen,NOUN,149,,,
sphaer,PROPN,149,,,
bluehend,ADV,149,,,
fliehen,VERB,149,,,
friedlich,ADV,149,,,
winden,VERB,149,,,
bewaehren,VERB,149,,,
gefordert,VERB,149,,,
gemahlin,PROPN,149,Gender,Typ,Fem
anspruechen,NOUN,149,,,
willkuer,NOUN,149,,,
gedankengang,NOUN,149,,,
kapitel,NOUN,149,,,
jahrhunderts,ADV,149,,,
sacherklaerung,NOUN,149,,,
ur,X,148,,,
starr,ADV,148,,,
recken,VERB,148,,,
toenen,VERB,148,,,
drohend,ADV,148,,,
bus,NOUN,148,,,
lesart,NOUN,148,,,
erwidern,VERB,148,,,
verhaeltnis,NOUN,148,,,
erregt,ADV,148,,,
mathematisch,ADV,148,,,
veranlasen,NOUN,148,,,
schauplatz,NOUN,148,,,
berechnen,VERB,148,,,
passen,VERB,148,,,
vorlesung,NOUN,148,,,
prediger,NOUN,147,,,
laune,NOUN,147,,,
zaehlen,VERB,147,,,
dauer,AUX,147,,,
darzustellen,VERB,147,,,
entlehnen,VERB,147,,,
gleichgueltig,ADV,147,,,
juengern,ADV,147,Alter,Zeit ,
anschauen,NOUN,147,,,
predigen,VERB,147,,,
dramaturgi,PROPN,147,,,
do,X,147,,,
faellt,VERB,146,,,
verstanden,VERB,146,,,
wehmut,NOUN,146,,,
betreten,VERB,146,,,
bluet,NOUN,146,,,
vorsicht,NOUN,146,,,
sprachlehre,VERB,146,,,
klassen,NOUN,146,,,
philologie,NOUN,146,,,
ueberlieferung,NOUN,145,,,
anweisung,NOUN,145,,,
verwandtschaft,NOUN,145,,,
analyse,NOUN,145,,,
plastisch,ADV,145,,,
wunderlich,ADV,145,,,
mittelalterlich,ADV,145,,,
freunde,NOUN,145,,,
unzweifelhaft,ADV,145,,,
feurig,ADV,145,,,
erschlagen,VERB,145,,,
darnach,ADV,145,Zeit,Logik,
unschuldig,ADV,145,,,
meisterhaft,ADV,145,,,
einzufuehren,VERB,145,,,
dasjenig,NOUN,145,,,
oberflaechlich,ADV,145,,,
willkuerlich,ADV,145,,,
johann,PROPN,144,Person,Schriftsteller,
fuercht,VERB,144,,,
schulunterricht,PROPN,144,,,
gesundheit,NOUN,144,,,
zuvor,ADV,144,,,
verbum,VERB,144,,,
herbei,ADV,144,,,
moerder,NOUN,144,,,
beginn,NOUN,144,,,
gefolge,PROPN,144,,,
bleibend,ADV,144,,,
hierdurch,ADV,144,,,
stuart,NOUN,144,,,
gebraeuchlich,ADV,144,,,
entstanden,VERB,144,,,
leugnen,VERB,144,,,
erzieher,PROPN,143,Typ,Schule,Disziplin
augenblicklich,ADV,143,,,
begreiflich,ADV,143,,,
vogel,PROPN,143,,,
annahme,NOUN,143,,,
simrock,NOUN,143,,,
gebunden,VERB,143,,,
genie,NOUN,143,,,
wahren,VERB,143,,,
zusammenstellen,VERB,143,,,
lehrstunde,NOUN,143,,,
verhael,ADV,143,,,
elementar,NOUN,143,,,
gelehrsamkeit,NOUN,143,,,
durchnehmen,VERB,143,,,
eigentuemlichkeit,NOUN,143,,,
nachfolgend,ADV,142,,,
schema,NOUN,142,,,
spiegel,PROPN,142,,,
gleichnis,NOUN,142,,,
rechnung,NOUN,142,,,
scheuen,PROPN,142,,,
bestandteil,NOUN,142,,,
hirte,VERB,142,,,
amt,NOUN,142,,,
bibliotek,NOUN,142,,,
beklagen,VERB,142,,,
fortsetzung,NOUN,142,,,
mi,X,142,,,
bereich,NOUN,142,,,
maengel,NOUN,142,,,
biographisch,ADV,142,,,
schnee,NOUN,141,,,
halle,PROPN,141,,,
sittlichkeit,NOUN,141,,,
siegreich,ADV,141,,,
herausgeben,VERB,141,,,
billigen,VERB,141,,,
erregung,NOUN,141,,,
angehoert,VERB,141,,,
regen,NOUN,141,,,
gewaltsam,ADV,141,,,
unwillkuerlich,ADV,141,,,
tisch,NOUN,141,,,
handschrift,NOUN,141,,,
verarbeiten,VERB,141,,,
unbewust,ADV,141,,,
erlernung,NOUN,141,,,
duestern,ADV,141,,,
vergangen,VERB,141,,,
lehrstoff,PROPN,141,Praktik,Lehrmedien,
zahlen,VERB,140,,,
versagen,VERB,140,,,
edeln,VERB,140,,,
vernichten,VERB,140,,,
jedesmalig,PROPN,140,,,
abschlu,X,140,,,
wuerdigung,NOUN,140,,,
les,X,140,,,
gangen,VERB,140,,,
waechst,VERB,140,,,
wanderer,NOUN,140,,,
inhaltsangabe,NOUN,140,,,
orlean,NOUN,140,Person,Ort,Literatur
temen,NOUN,140,,,
willens,ADV,140,,,
entfalten,VERB,139,,,
erinnert,VERB,139,,,
gewitter,NOUN,139,,,
scherzen,VERB,139,,,
heidnisch,ADV,139,,,
zerfaellen,VERB,139,,,
dach,NOUN,139,,,
kategorie,NOUN,139,,,
gewinnt,VERB,139,,,
merkmal,NOUN,139,,,
geistreich,ADV,139,,,
schar,PROPN,139,,,
moero,ADV,139,,,
kleider,NOUN,138,,,
leichtigkeit,NOUN,138,,,
unnatuerlich,ADV,138,,,
begriffe,NOUN,138,,,
fraeulein,NOUN,138,Typ,Gender,Fem
zeiten,NOUN,138,,,
gelegen,VERB,138,,,
deklamieren,VERB,138,,,
odysseus,NOUN,138,Person,Literatur,
gross,ADV,138,,,
punct,PROPN,137,,,
ausgewaehlt,VERB,137,,,
luecken,NOUN,137,,,
kette,NOUN,137,,,
alsdann,ADV,137,,,
vollkommenheit,NOUN,137,,,
landschaft,NOUN,137,,,
daselbsen,VERB,137,,,
rhythmisch,ADV,137,Beschreibung,Poetologie ,
zweimal,ADV,137,,,
erwachsen,ADV,137,,,
vorstellungen,NOUN,137,,,
kommend,ADV,137,,,
bildlich,ADV,137,,,
richtigkei,PROPN,137,,,
voelkern,NOUN,137,,,
gezogen,VERB,136,,,
einsamkeit,NOUN,136,,,
hervorgehoben,VERB,136,,,
verteilung,NOUN,136,,,
einigermasen,NOUN,136,,,
irren,VERB,136,,,
nachdruck,NOUN,136,,,
summe,NOUN,136,,,
aendern,VERB,136,,,
formell,ADV,136,,,
priester,NOUN,136,,,
woertlich,ADV,136,,,
lernt,VERB,136,,,
parabel,ADV,136,Gattung ,Prosa,
pflichten,NOUN,136,,,
verbessern,VERB,136,,,
senkung,NOUN,136,,,
correctur,NOUN,135,,,
offenbarung,NOUN,135,,,
staub,NOUN,135,,,
heim,PROPN,135,,,
gluehend,ADV,135,,,
staerker,ADV,135,,,
gesucht,VERB,135,,,
schwung,NOUN,135,,,
ausdrucksweise,NOUN,135,,,
geduld,NOUN,135,,,
zweifeln,VERB,135,,,
ergehen,VERB,135,,,
knaben,NOUN,135,,,
denkend,ADV,135,,,
ausarbeitung,NOUN,135,,,
auffuehrung,NOUN,135,,,
nemlich,ADV,135,,,
vorfahren,NOUN,134,,,
interpretation,NOUN,134,,,
methodik,NOUN,134,,,
fechten,VERB,134,,,
erringen,VERB,134,,,
zerstoert,VERB,134,,,
romantiker,NOUN,134,Typ,Literatur,Geschichte
uebersichtlich,ADV,134,,,
verknuepfen,VERB,134,,,
vertiefung,NOUN,134,,,
unterstuetzen,VERB,134,,,
verraet,VERB,134,,,
richard,PROPN,134,Person,,
vereinigung,NOUN,133,,,
wechselnd,ADV,133,,,
aufgefast,PROPN,133,,,
gatte,PROPN,133,,,
goettern,VERB,133,,,
geuebt,VERB,133,,,
heist,VERB,133,,,
loewe,PROPN,133,,,
norden,NOUN,133,,,
gnaedig,ADV,133,,,
laecherlich,ADV,133,,,
leitend,ADV,132,,,
gebirge,PROPN,132,,,
verdient,VERB,132,,,
eindruecken,VERB,132,,,
beabsichtigt,VERB,132,,,
gelaeufig,ADV,132,,,
ruecksicht,NOUN,132,,,
reihenfolge,NOUN,132,,,
verzichten,VERB,132,,,
denkmal,NOUN,131,,,
trauerspiel,NOUN,131,,,
physisch,ADV,131,,,
flehen,VERB,131,,,
gepraegen,VERB,131,,,
besorgnis,NOUN,131,,,
abweichend,ADV,131,,,
getroffen,VERB,131,,,
bisweilen,ADV,131,,,
erhoben,VERB,131,,,
dulden,VERB,131,,,
abhaengig,ADV,131,,,
vereinen,VERB,131,,,
mueste,NOUN,131,,,
substantiv,ADV,131,,,
weimar,PROPN,131,Ort,,
schweiz,PROPN,131,Nation,,
orthographisch,ADV,131,,,
gegangen,VERB,131,,,
franz,PROPN,131,Person,,
pensum,PROPN,131,,,
zeitschr,VERB,131,,,
reprodiction,NOUN,131,,,
angelegenheit,NOUN,130,,,
zuwenden,VERB,130,,,
staett,ADV,130,,,
anlesen,VERB,130,Praktik,Lesen,
gerathen,VERB,130,,,
bier,NOUN,130,,,
erfuell,NOUN,130,,,
ceres,PROPN,130,Person,Literatur,
phrase,X,130,,,
gefoerdern,NOUN,130,,,
ankommt,VERB,130,,,
volksthuemlich,PROPN,130,,,
jeher,ADV,130,,,
verhaengnisvoll,ADV,130,,,
weich,ADV,129,,,
geheim,ADV,129,,,
beginnt,VERB,129,,,
composition,NOUN,129,,,
heide,PROPN,129,,,
tafel,NOUN,129,Schule,,
hauptperson,PROPN,129,,,
hindern,VERB,129,,,
ordentlich,ADV,129,,,
anderseits,ADV,129,,,
jeglich,ADV,128,,,
bruecken,NOUN,128,,,
gottes,NOUN,128,Theologie,,
dergl,ADV,128,,,
herstellen,VERB,128,,,
ueberliefert,VERB,128,,,
erfassen,VERB,128,,,
gestehen,VERB,128,,,
papier,NOUN,128,,,
gemeinschaft,NOUN,128,,,
biographie,NOUN,128,,,
stunden,NOUN,128,,,
leonore,NOUN,128,,,
fir,X,128,,,
plato,PROPN,128,Person,Schriftsteller,
konig,NOUN,128,,,
mueller,PROPN,127,Person,Schriftsteller,Narrativ
laden,VERB,127,,,
darbietet,VERB,127,,,
spruechen,NOUN,127,,,
althochdeutsch,ADV,127,Beschreibung,Poetologie,Sprache 
belehren,VERB,127,,,
epigramm,NOUN,127,,,
gymnasial,NOUN,127,,,
weltgeschichte,NOUN,127,,,
lehranstalten,VERB,127,,,
opitz,ADV,127,Person,Schriftsteller,
vogelweide,VERB,127,,,
koerner,NOUN,127,,,
aufregung,NOUN,126,,,
fortschreitend,ADV,126,,,
deklamation,NOUN,126,,,
fuenften,ADJ,126,Unterteilung ,,
zeichnung,NOUN,126,,,
mythologie,NOUN,126,,,
eitelkeit,NOUN,126,,,
angewandt,VERB,126,,,
laecheln,VERB,126,,,
hauch,NOUN,126,,,
versetzt,VERB,126,,,
belegen,VERB,126,,,
beschaeftigt,VERB,126,,,
getreu,ADV,126,,,
fuerchten,VERB,126,,,
melodie,NOUN,126,,,
melden,VERB,126,,,
verbieten,VERB,125,,,
umher,ADP,125,,,
dumpf,ADV,125,,,
grausam,ADV,125,,,
entfernung,NOUN,125,,,
charakterisieren,VERB,125,,,
sechst,ADV,125,,,
erhoeht,VERB,125,,,
ruhe,NOUN,125,,,
jahren,NOUN,125,,,
donnern,VERB,125,,,
erwaegung,NOUN,125,,,
inwiefern,VERB,125,,,
unrichtig,ADV,125,,,
alters,ADV,125,,,
veraendert,VERB,125,,,
auffinden,VERB,125,,,
lehrreich,ADV,125,,,
ruehren,VERB,125,,,
rollen,VERB,125,,,
gewissenhaft,ADV,125,,,
brunnen,PROPN,124,,,
entschlu,PROPN,124,,,
saale,NOUN,124,Narrativ ,,
redend,ADV,124,,,
schaar,NOUN,124,,,
huett,NOUN,124,,,
sterbend,ADV,124,,,
kleid,NOUN,124,,,
aufzunehmen,VERB,124,,,
dargelegt,VERB,124,,,
unzaehlig,ADV,124,,,
eisen,NOUN,124,,,
vermehren,VERB,124,,,
patriotismus,NOUN,124,,,
schreibart,NOUN,124,Poetologie,,
bluecher,PROPN,124,,,
vorurteil,NOUN,123,,,
fortgesetzt,VERB,123,,,
gehoben,VERB,123,,,
kenner,NOUN,123,,,
kleiden,VERB,123,,,
vertiefen,VERB,123,,,
abhandlungen,NOUN,123,,,
deutsche,ADJ,123,Nation ,Deutsch,
getrieben,VERB,123,,,
vereinigt,VERB,123,,,
gebilde,NOUN,123,,,
gaest,PROPN,123,,,
dialog,NOUN,123,,,
sentimental,ADV,123,Emotion ,,
organismus,NOUN,123,,,
laengen,NOUN,123,,,
bemuebung,NOUN,123,,,
sprachstudium,NOUN,123,,,
kranich,ADV,122,,,
sprechend,ADV,122,,,
prodiction,NOUN,122,,,
gespraechen,NOUN,122,,,
wandern,VERB,122,,,
philosoph,NOUN,122,,,
speer,NOUN,122,,,
ernstlich,ADV,122,,,
tanzen,VERB,122,,,
vocal,PROPN,122,,,
belehrend,ADV,122,,,
propaedeutik,NOUN,122,,,
worms,PROPN,122,Ort,,
musterstuecken,VERB,122,Lehrmedien,,
bedauern,PROPN,121,,,
faden,ADJ,121,,,
anreden,VERB,121,,,
verhaeltnisse,NOUN,121,,,
commentar,PROPN,121,Praktik,Poetologie,
bleich,ADV,121,,,
katholisch,ADV,121,Theologie,,
weiden,VERB,121,,,
jedermann,PRON,121,,,
geschaeft,NOUN,121,,,
herrn,NOUN,121,,,
praechtig,ADV,121,,,
odyssee,PROPN,121,Narrativ,,
alter,ADJ,121,Alter,,
geleitet,VERB,121,,,
maecht,NOUN,121,,,
zeitraum,NOUN,121,,,
verwerten,VERB,121,,,
gediegen,ADV,120,,,
entfaltung,NOUN,120,,,
gelangt,VERB,120,,,
vergil,VERB,120,,,
waermen,VERB,120,,,
nachbar,ADV,120,,,
regung,NOUN,120,,,
klaengen,VERB,120,,,
faehren,NOUN,120,,,
ueberwinden,VERB,120,,,
spaziergang,NOUN,120,,,
zeitgenosse,NOUN,120,,,
mahnen,VERB,120,,,
feder,NOUN,120,,,
lection,NOUN,120,,,
stattfinden,VERB,120,,,
dureh,PROPN,120,,,
volkstuemlich,ADV,120,Nation,,
manuel,NOUN,120,,,
uebertragung,NOUN,119,,,
frevel,NOUN,119,,,
ungeheur,PROPN,119,,,
vorstellen,VERB,119,,,
zusatz,NOUN,119,,,
vorbereitet,VERB,119,,,
drohen,VERB,119,,,
verletzen,VERB,119,,,
kritiker,NOUN,119,,,
schroff,ADV,119,,,
gesteigert,VERB,119,,,
provinz,NOUN,119,,,
